Month,Month_text,year,Date,season,No.,type of airplane,Origin,destination,region,expect time,real time,delay time
7,Jul,2017,13/7/2017,rainy,14418,A320/M,Chiang Mai,Suvarnabhumi,Central,12.5,13.2,30
7,Jul,2017,13/7/2017,rainy,14419,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,12.56,1
7,Jul,2017,13/7/2017,rainy,14420,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.1,5
7,Jul,2017,13/7/2017,rainy,14423,A320/M,Chiang Mai,Bangkok,Central,13.35,13.49,14
7,Jul,2017,13/7/2017,rainy,14424,B739/M,Chiang Mai,Bangkok,Central,14,14.06,6
7,Jul,2017,13/7/2017,rainy,14426,B738/M,Chiang Mai,Bangkok,Central,14.25,14.35,10
7,Jul,2017,13/7/2017,rainy,14427,A320/M,Chiang Mai,Bangkok,Central,14.35,14.56,21
7,Jul,2017,13/7/2017,rainy,14428,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,15.06,26
7,Jul,2017,13/7/2017,rainy,14429,B739/M,Chiang Mai,Bangkok,Central,15,15.19,19
7,Jul,2017,13/7/2017,rainy,14430,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.37,27
7,Jul,2017,13/7/2017,rainy,14434,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.46,1
7,Jul,2017,13/7/2017,rainy,14435,B738/M,Chiang Mai,Bangkok,Central,16.1,16.27,17
7,Jul,2017,13/7/2017,rainy,14436,A320/M,Chiang Mai,Bangkok,Central,16.25,16.44,19
7,Jul,2017,13/7/2017,rainy,14437,A320/M,Chiang Mai,Bangkok,Central,16.3,16.5,20
7,Jul,2017,13/7/2017,rainy,14439,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.43,33
7,Jul,2017,13/7/2017,rainy,14440,A333/H,Chiang Mai,Suvarnabhumi,Central,17.1,17.16,6
7,Jul,2017,13/7/2017,rainy,14441,A320/M,Chiang Mai,Bangkok,Central,17.35,18.11,36
7,Jul,2017,13/7/2017,rainy,14442,B739/M,Chiang Mai,Bangkok,Central,17.55,18.06,11
7,Jul,2017,13/7/2017,rainy,14444,A320/M,Chiang Mai,Suvarnabhumi,Central,18.4,19.18,38
7,Jul,2017,13/7/2017,rainy,14446,B772/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.48,28
7,Jul,2017,13/7/2017,rainy,14447,A320/M,Chiang Mai,Bangkok,Central,19.55,19.57,2
7,Jul,2017,13/7/2017,rainy,14448,A320/M,Chiang Mai,Suvarnabhumi,Central,20,20.12,12
7,Jul,2017,13/7/2017,rainy,14450,B738/M,Chiang Mai,Bangkok,Central,20.4,21.01,21
7,Jul,2017,13/7/2017,rainy,14451,B739/M,Chiang Mai,Bangkok,Central,20.45,20.54,9
7,Jul,2017,13/7/2017,rainy,14454,A320/M,Chiang Mai,Suvarnabhumi,Central,21.35,22.04,29
7,Jul,2017,13/7/2017,rainy,14455,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.46,1
7,Jul,2017,13/7/2017,rainy,14456,B738/M,Chiang Mai,Bangkok,Central,21.55,22,5
7,Jul,2017,13/7/2017,rainy,14460,B739/M,Chiang Mai,Bangkok,Central,6.1,6.24,14
7,Jul,2017,13/7/2017,rainy,14463,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.41,1
7,Jul,2017,13/7/2017,rainy,14465,B738/M,Chiang Mai,Bangkok,Central,6.5,6.56,6
7,Jul,2017,13/7/2017,rainy,14466,A320/M,Chiang Mai,Suvarnabhumi,Central,6.55,6.59,4
7,Jul,2017,14/7/2017,rainy,14468,A320/M,Chiang Mai,Suvarnabhumi,Central,8,8.01,1
7,Jul,2017,14/7/2017,rainy,14472,B738/M,Chiang Mai,Bangkok,Central,8.4,8.47,7
7,Jul,2017,14/7/2017,rainy,14476,B739/M,Chiang Mai,Bangkok,Central,9.45,9.49,4
7,Jul,2017,14/7/2017,rainy,14478,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.15,5
7,Jul,2017,14/7/2017,rainy,14479,A320/M,Chiang Mai,Bangkok,Central,10.15,10.24,9
7,Jul,2017,14/7/2017,rainy,14481,B738/M,Chiang Mai,Bangkok,Central,10.45,10.49,4
7,Jul,2017,14/7/2017,rainy,14482,B739/M,Chiang Mai,Bangkok,Central,10.55,11.05,10
7,Jul,2017,14/7/2017,rainy,14484,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,12.09,29
7,Jul,2017,14/7/2017,rainy,14490,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.08,13
7,Jul,2017,14/7/2017,rainy,14494,A320/M,Chiang Mai,Bangkok,Central,13.35,13.57,22
7,Jul,2017,14/7/2017,rainy,14495,B739/M,Chiang Mai,Bangkok,Central,14,14.06,6
7,Jul,2017,14/7/2017,rainy,14497,B738/M,Chiang Mai,Bangkok,Central,14.25,14.55,30
7,Jul,2017,14/7/2017,rainy,14498,A320/M,Chiang Mai,Bangkok,Central,14.35,14.45,10
7,Jul,2017,14/7/2017,rainy,14499,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,15.01,21
7,Jul,2017,14/7/2017,rainy,14500,B739/M,Chiang Mai,Bangkok,Central,15,15.11,11
7,Jul,2017,14/7/2017,rainy,14506,A320/M,Chiang Mai,Bangkok,Central,15.5,15.54,4
7,Jul,2017,14/7/2017,rainy,14507,A320/M,Chiang Mai,Bangkok,Central,16.25,16.29,4
7,Jul,2017,14/7/2017,rainy,14509,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.51,41
7,Jul,2017,14/7/2017,rainy,14510,A320/M,Chiang Mai,Bangkok,Central,17.35,17.57,22
7,Jul,2017,14/7/2017,rainy,14512,B738/M,Chiang Mai,Bangkok,Central,18.1,18.36,26
7,Jul,2017,14/7/2017,rainy,14513,A320/M,Chiang Mai,Suvarnabhumi,Central,18.25,18.31,6
7,Jul,2017,14/7/2017,rainy,14514,B739/M,Chiang Mai,Bangkok,Central,18.45,19.02,17
7,Jul,2017,14/7/2017,rainy,14517,A320/M,Chiang Mai,Bangkok,Central,19.55,20.27,32
7,Jul,2017,14/7/2017,rainy,14519,A320/M,Chiang Mai,Suvarnabhumi,Central,20.25,20.32,7
7,Jul,2017,14/7/2017,rainy,14520,B738/M,Chiang Mai,Bangkok,Central,20.4,21.14,34
7,Jul,2017,14/7/2017,rainy,14521,B738/M,Chiang Mai,Bangkok,Central,20.45,20.53,8
7,Jul,2017,14/7/2017,rainy,14522,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.08,18
7,Jul,2017,14/7/2017,rainy,14523,A319/M,Chiang Mai,Suvarnabhumi,Central,20.5,21.3,40
7,Jul,2017,14/7/2017,rainy,14524,A320/M,Chiang Mai,Bangkok,Central,21.15,21.19,4
7,Jul,2017,14/7/2017,rainy,14526,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.51,6
7,Jul,2017,14/7/2017,rainy,14527,A320/M,Chiang Mai,Suvarnabhumi,Central,21.5,22.21,31
7,Jul,2017,14/7/2017,rainy,14528,B738/M,Chiang Mai,Bangkok,Central,21.55,22.16,21
7,Jul,2017,14/7/2017,rainy,14529,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.3,25
7,Jul,2017,14/7/2017,rainy,14530,B738/M,Chiang Mai,Bangkok,Central,22.1,22.13,3
7,Jul,2017,14/7/2017,rainy,14533,B738/M,Chiang Mai,Bangkok,Central,6.1,6.26,16
7,Jul,2017,14/7/2017,rainy,14538,B739/M,Chiang Mai,Bangkok,Central,6.5,6.55,5
7,Jul,2017,14/7/2017,rainy,14539,A320/M,Chiang Mai,Suvarnabhumi,Central,6.55,6.58,3
7,Jul,2017,15/7/2017,rainy,14541,A320/M,Chiang Mai,Suvarnabhumi,Central,8,8.01,1
7,Jul,2017,15/7/2017,rainy,14543,A320/M,Chiang Mai,Bangkok,Central,8.25,8.42,17
7,Jul,2017,15/7/2017,rainy,14545,B738/M,Chiang Mai,Bangkok,Central,8.4,8.49,9
7,Jul,2017,15/7/2017,rainy,14549,B739/M,Chiang Mai,Bangkok,Central,9.45,9.47,2
7,Jul,2017,15/7/2017,rainy,14550,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.26,21
7,Jul,2017,15/7/2017,rainy,14551,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.15,5
7,Jul,2017,15/7/2017,rainy,14552,A320/M,Chiang Mai,Bangkok,Central,10.15,10.3,15
7,Jul,2017,15/7/2017,rainy,14554,B738/M,Chiang Mai,Bangkok,Central,10.45,10.46,1
7,Jul,2017,15/7/2017,rainy,14555,B739/M,Chiang Mai,Bangkok,Central,10.55,11.06,11
7,Jul,2017,15/7/2017,rainy,14557,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.42,2
7,Jul,2017,15/7/2017,rainy,14558,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.2,20
7,Jul,2017,15/7/2017,rainy,14563,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.07,12
7,Jul,2017,15/7/2017,rainy,14564,A320/M,Chiang Mai,Suvarnabhumi,Central,13.05,13.21,16
7,Jul,2017,15/7/2017,rainy,14567,A320/M,Chiang Mai,Bangkok,Central,13.35,13.54,19
7,Jul,2017,15/7/2017,rainy,14568,B739/M,Chiang Mai,Bangkok,Central,14,14.06,6
7,Jul,2017,15/7/2017,rainy,14570,B738/M,Chiang Mai,Bangkok,Central,14.25,14.4,15
7,Jul,2017,15/7/2017,rainy,14571,A320/M,Chiang Mai,Bangkok,Central,14.35,14.59,24
7,Jul,2017,15/7/2017,rainy,14572,B739/M,Chiang Mai,Bangkok,Central,15,15.17,17
7,Jul,2017,15/7/2017,rainy,14573,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.12,2
7,Jul,2017,15/7/2017,rainy,14576,A320/M,Chiang Mai,Suvarnabhumi,Central,15.3,16.12,42
7,Jul,2017,15/7/2017,rainy,14578,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.51,6
7,Jul,2017,15/7/2017,rainy,14579,A320/M,Chiang Mai,Bangkok,Central,15.5,15.58,8
7,Jul,2017,15/7/2017,rainy,14581,A320/M,Chiang Mai,Bangkok,Central,16.25,16.31,6
7,Jul,2017,15/7/2017,rainy,14583,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.19,9
7,Jul,2017,15/7/2017,rainy,14584,A320/M,Chiang Mai,Bangkok,Central,17.35,17.41,6
7,Jul,2017,15/7/2017,rainy,14585,B738/M,Chiang Mai,Bangkok,Central,17.55,17.57,2
7,Jul,2017,15/7/2017,rainy,14587,B738/M,Chiang Mai,Bangkok,Central,18.45,18.55,10
7,Jul,2017,15/7/2017,rainy,14590,B772/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.43,23
7,Jul,2017,15/7/2017,rainy,14591,A320/M,Chiang Mai,Bangkok,Central,19.55,20.36,41
7,Jul,2017,15/7/2017,rainy,14593,B738/M,Chiang Mai,Bangkok,Central,20.4,20.45,5
7,Jul,2017,15/7/2017,rainy,14594,B739/M,Chiang Mai,Bangkok,Central,20.45,20.53,8
7,Jul,2017,15/7/2017,rainy,14595,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.01,11
7,Jul,2017,15/7/2017,rainy,14598,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22.03,18
7,Jul,2017,15/7/2017,rainy,14599,B738/M,Chiang Mai,Bangkok,Central,21.55,22,5
7,Jul,2017,15/7/2017,rainy,14600,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.15,10
7,Jul,2017,15/7/2017,rainy,14601,A320/M,Chiang Mai,Bangkok,Central,22.4,22.42,2
7,Jul,2017,15/7/2017,rainy,14603,B739/M,Chiang Mai,Bangkok,Central,6.1,6.21,11
7,Jul,2017,15/7/2017,rainy,14606,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.45,5
7,Jul,2017,15/7/2017,rainy,14608,B738/M,Chiang Mai,Bangkok,Central,6.5,6.56,6
7,Jul,2017,16/7/2017,rainy,14611,A320/M,Chiang Mai,Suvarnabhumi,Central,8,8.02,2
7,Jul,2017,16/7/2017,rainy,14614,A320/M,Chiang Mai,Bangkok,Central,8.25,8.3,5
7,Jul,2017,16/7/2017,rainy,14615,B738/M,Chiang Mai,Bangkok,Central,8.4,8.41,1
7,Jul,2017,16/7/2017,rainy,14619,B739/M,Chiang Mai,Bangkok,Central,9.45,9.5,5
7,Jul,2017,16/7/2017,rainy,14620,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.29,24
7,Jul,2017,16/7/2017,rainy,14621,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.54,44
7,Jul,2017,16/7/2017,rainy,14622,A320/M,Chiang Mai,Bangkok,Central,10.15,10.32,17
7,Jul,2017,16/7/2017,rainy,14623,A319/M,Chiang Mai,Suvarnabhumi,Central,10.3,10.39,9
7,Jul,2017,16/7/2017,rainy,14624,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.59,19
7,Jul,2017,16/7/2017,rainy,14625,B738/M,Chiang Mai,Bangkok,Central,10.45,10.49,4
7,Jul,2017,16/7/2017,rainy,14626,B738/M,Chiang Mai,Bangkok,Central,10.55,11.05,10
7,Jul,2017,16/7/2017,rainy,14627,A320/M,Chiang Mai,Bangkok,Central,11.15,11.21,6
7,Jul,2017,16/7/2017,rainy,14629,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.58,18
7,Jul,2017,16/7/2017,rainy,14634,A320/M,Chiang Mai,Suvarnabhumi,Central,13,13.21,21
7,Jul,2017,16/7/2017,rainy,14636,B739/M,Chiang Mai,Bangkok,Central,14,14.03,3
7,Jul,2017,16/7/2017,rainy,14637,A320/M,Chiang Mai,Bangkok,Central,14,14.16,16
7,Jul,2017,16/7/2017,rainy,14640,B738/M,Chiang Mai,Bangkok,Central,14.25,14.29,4
7,Jul,2017,16/7/2017,rainy,14641,A320/M,Chiang Mai,Bangkok,Central,14.35,14.54,19
7,Jul,2017,16/7/2017,rainy,14643,B738/M,Chiang Mai,Bangkok,Central,15,15.19,19
7,Jul,2017,16/7/2017,rainy,14644,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.12,2
7,Jul,2017,16/7/2017,rainy,14648,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.5,5
7,Jul,2017,16/7/2017,rainy,14649,A320/M,Chiang Mai,Bangkok,Central,15.5,16,10
7,Jul,2017,16/7/2017,rainy,14650,B738/M,Chiang Mai,Bangkok,Central,16.1,16.13,3
7,Jul,2017,16/7/2017,rainy,14651,A320/M,Chiang Mai,Bangkok,Central,16.25,16.27,2
7,Jul,2017,16/7/2017,rainy,14653,A320/M,Chiang Mai,Suvarnabhumi,Central,16.4,17.05,25
7,Jul,2017,16/7/2017,rainy,14654,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.25,15
7,Jul,2017,16/7/2017,rainy,14655,B772/H,Chiang Mai,Suvarnabhumi,Central,17.1,17.19,9
7,Jul,2017,16/7/2017,rainy,14656,A320/M,Chiang Mai,Bangkok,Central,17.35,18.08,33
7,Jul,2017,16/7/2017,rainy,14658,B738/M,Chiang Mai,Bangkok,Central,18.1,18.15,5
7,Jul,2017,16/7/2017,rainy,14659,A320/M,Chiang Mai,Suvarnabhumi,Central,18.25,18.29,4
7,Jul,2017,16/7/2017,rainy,14660,B739/M,Chiang Mai,Bangkok,Central,18.45,19.04,19
7,Jul,2017,16/7/2017,rainy,14663,AT75/M,Chiang Mai,Suvarnabhumi,Central,19.15,19.33,18
7,Jul,2017,16/7/2017,rainy,14664,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.47,27
7,Jul,2017,16/7/2017,rainy,14665,A320/M,Chiang Mai,Bangkok,Central,19.55,20.1,15
7,Jul,2017,16/7/2017,rainy,14667,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.07,17
7,Jul,2017,16/7/2017,rainy,14669,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.29,24
7,Jul,2017,16/7/2017,rainy,14670,A320/M,Chiang Mai,Bangkok,Central,21.15,21.37,22
7,Jul,2017,16/7/2017,rainy,14671,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.55,10
7,Jul,2017,16/7/2017,rainy,14672,B738/M,Chiang Mai,Bangkok,Central,21.55,22,5
7,Jul,2017,16/7/2017,rainy,14673,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.07,2
7,Jul,2017,16/7/2017,rainy,14674,A320/M,Chiang Mai,Bangkok,Central,22.4,22.58,18
7,Jul,2017,16/7/2017,rainy,14676,B739/M,Chiang Mai,Bangkok,Central,6.1,6.28,18
7,Jul,2017,16/7/2017,rainy,14679,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.41,1
7,Jul,2017,17/7/2017,rainy,14687,A320/M,Chiang Mai,Bangkok,Central,8.25,8.37,12
7,Jul,2017,17/7/2017,rainy,14688,B738/M,Chiang Mai,Bangkok,Central,8.4,9.02,22
7,Jul,2017,17/7/2017,rainy,14692,B739/M,Chiang Mai,Bangkok,Central,9.45,10.05,20
7,Jul,2017,17/7/2017,rainy,14693,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.36,31
7,Jul,2017,17/7/2017,rainy,14694,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.22,12
7,Jul,2017,17/7/2017,rainy,14695,A320/M,Chiang Mai,Bangkok,Central,10.15,10.26,11
7,Jul,2017,17/7/2017,rainy,14696,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.54,14
7,Jul,2017,17/7/2017,rainy,14697,B738/M,Chiang Mai,Bangkok,Central,10.45,10.49,4
7,Jul,2017,17/7/2017,rainy,14698,B739/M,Chiang Mai,Bangkok,Central,10.55,11.16,21
7,Jul,2017,17/7/2017,rainy,14699,A320/M,Chiang Mai,Bangkok,Central,11.15,11.27,12
7,Jul,2017,17/7/2017,rainy,14701,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.46,6
7,Jul,2017,17/7/2017,rainy,14702,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.1,10
7,Jul,2017,17/7/2017,rainy,14706,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.3,35
7,Jul,2017,17/7/2017,rainy,14708,A320/M,Chiang Mai,Bangkok,Central,13.35,13.39,4
7,Jul,2017,17/7/2017,rainy,14709,B739/M,Chiang Mai,Bangkok,Central,14,14.01,1
7,Jul,2017,17/7/2017,rainy,14711,B738/M,Chiang Mai,Bangkok,Central,14.25,14.31,6
7,Jul,2017,17/7/2017,rainy,14712,A320/M,Chiang Mai,Bangkok,Central,14.35,14.5,15
7,Jul,2017,17/7/2017,rainy,14714,B739/M,Chiang Mai,Bangkok,Central,15,15.13,13
7,Jul,2017,17/7/2017,rainy,14715,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.27,17
7,Jul,2017,17/7/2017,rainy,14720,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.51,6
7,Jul,2017,17/7/2017,rainy,14721,A320/M,Chiang Mai,Bangkok,Central,15.5,15.56,6
7,Jul,2017,17/7/2017,rainy,14722,A320/M,Chiang Mai,Bangkok,Central,16.25,16.43,18
7,Jul,2017,17/7/2017,rainy,14724,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.28,18
7,Jul,2017,17/7/2017,rainy,14725,A320/M,Chiang Mai,Bangkok,Central,17.35,17.47,12
7,Jul,2017,17/7/2017,rainy,14726,B738/M,Chiang Mai,Bangkok,Central,18.1,18.3,20
7,Jul,2017,17/7/2017,rainy,14728,B738/M,Chiang Mai,Bangkok,Central,18.45,18.54,9
7,Jul,2017,17/7/2017,rainy,14731,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,20.04,44
7,Jul,2017,17/7/2017,rainy,14732,A320/M,Chiang Mai,Bangkok,Central,19.55,20.19,24
7,Jul,2017,17/7/2017,rainy,14734,B739/M,Chiang Mai,Bangkok,Central,20.45,20.48,3
7,Jul,2017,17/7/2017,rainy,14735,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.03,13
7,Jul,2017,17/7/2017,rainy,14736,B738/M,Chiang Mai,Bangkok,Central,20.55,21.25,30
7,Jul,2017,17/7/2017,rainy,14737,A319/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.37,32
7,Jul,2017,17/7/2017,rainy,14738,A320/M,Chiang Mai,Bangkok,Central,21.15,21.2,5
7,Jul,2017,17/7/2017,rainy,14739,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,21.5,5
7,Jul,2017,17/7/2017,rainy,14740,B738/M,Chiang Mai,Bangkok,Central,21.55,21.56,1
7,Jul,2017,17/7/2017,rainy,14741,A320/M,Chiang Mai,Suvarnabhumi,Central,22.05,22.11,6
7,Jul,2017,17/7/2017,rainy,14742,B738/M,Chiang Mai,Bangkok,Central,22.1,22.14,4
7,Jul,2017,17/7/2017,rainy,14743,A320/M,Chiang Mai,Bangkok,Central,22.4,22.5,10
7,Jul,2017,17/7/2017,rainy,14745,B739/M,Chiang Mai,Bangkok,Central,6.1,6.2,10
7,Jul,2017,18/7/2017,rainy,14753,A320/M,Chiang Mai,Suvarnabhumi,Central,8,8.12,12
7,Jul,2017,18/7/2017,rainy,14756,A320/M,Chiang Mai,Bangkok,Central,8.25,8.4,15
7,Jul,2017,18/7/2017,rainy,14757,B738/M,Chiang Mai,Bangkok,Central,8.4,8.46,6
7,Jul,2017,18/7/2017,rainy,14761,B738/M,Chiang Mai,Bangkok,Central,9.45,9.52,7
7,Jul,2017,18/7/2017,rainy,14762,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.46,41
7,Jul,2017,18/7/2017,rainy,14763,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.21,11
7,Jul,2017,18/7/2017,rainy,14764,A320/M,Chiang Mai,Bangkok,Central,10.15,10.27,12
7,Jul,2017,18/7/2017,rainy,14766,B738/M,Chiang Mai,Bangkok,Central,10.45,10.51,6
7,Jul,2017,18/7/2017,rainy,14767,B739/M,Chiang Mai,Bangkok,Central,10.55,10.56,1
7,Jul,2017,18/7/2017,rainy,14768,A320/M,Chiang Mai,Bangkok,Central,11.15,11.25,10
7,Jul,2017,18/7/2017,rainy,14771,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.23,23
7,Jul,2017,18/7/2017,rainy,14775,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.09,14
7,Jul,2017,18/7/2017,rainy,14778,A320/M,Chiang Mai,Bangkok,Central,13.35,13.41,6
7,Jul,2017,18/7/2017,rainy,14779,B738/M,Chiang Mai,Bangkok,Central,14,14.05,5
7,Jul,2017,18/7/2017,rainy,14782,B738/M,Chiang Mai,Bangkok,Central,14.25,14.55,30
7,Jul,2017,18/7/2017,rainy,14783,A320/M,Chiang Mai,Bangkok,Central,14.35,14.44,9
7,Jul,2017,18/7/2017,rainy,14784,A320/M,Chiang Mai,Suvarnabhumi,Central,14.4,14.49,9
7,Jul,2017,18/7/2017,rainy,14785,B739/M,Chiang Mai,Bangkok,Central,15,15.24,24
7,Jul,2017,18/7/2017,rainy,14786,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.12,2
7,Jul,2017,18/7/2017,rainy,14790,A320/M,Chiang Mai,Suvarnabhumi,Central,15.45,15.46,1
7,Jul,2017,18/7/2017,rainy,14791,A320/M,Chiang Mai,Bangkok,Central,15.5,15.58,8
7,Jul,2017,18/7/2017,rainy,14792,B738/M,Chiang Mai,Bangkok,Central,16.1,16.11,1
7,Jul,2017,18/7/2017,rainy,14793,A320/M,Chiang Mai,Bangkok,Central,16.25,16.27,2
7,Jul,2017,18/7/2017,rainy,14795,A320/M,Chiang Mai,Suvarnabhumi,Central,17.1,17.25,15
7,Jul,2017,18/7/2017,rainy,14796,A320/M,Chiang Mai,Bangkok,Central,17.35,17.49,14
7,Jul,2017,18/7/2017,rainy,14797,B739/M,Chiang Mai,Bangkok,Central,17.55,17.57,2
7,Jul,2017,18/7/2017,rainy,14798,B738/M,Chiang Mai,Bangkok,Central,18.1,18.18,8
7,Jul,2017,18/7/2017,rainy,14799,B739/M,Chiang Mai,Bangkok,Central,18.45,18.52,7
7,Jul,2017,18/7/2017,rainy,14800,A320/M,Chiang Mai,Suvarnabhumi,Central,18.55,18.58,3
7,Jul,2017,18/7/2017,rainy,14801,A319/M,Chiang Mai,Suvarnabhumi,Central,19,19.26,26
7,Jul,2017,18/7/2017,rainy,14802,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.41,21
7,Jul,2017,18/7/2017,rainy,14803,A320/M,Chiang Mai,Bangkok,Central,19.55,20.16,21
7,Jul,2017,18/7/2017,rainy,14806,B739/M,Chiang Mai,Bangkok,Central,20.45,21.01,16
7,Jul,2017,18/7/2017,rainy,14807,A359/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.2,30
7,Jul,2017,18/7/2017,rainy,14809,A320/M,Chiang Mai,Suvarnabhumi,Central,21.05,21.06,1
7,Jul,2017,18/7/2017,rainy,14810,A320/M,Chiang Mai,Bangkok,Central,21.15,21.25,10
7,Jul,2017,18/7/2017,rainy,14812,B738/M,Chiang Mai,Bangkok,Central,21.55,22,5
7,Jul,2017,18/7/2017,rainy,14816,B739/M,Chiang Mai,Bangkok,Central,6.1,6.31,21
7,Jul,2017,18/7/2017,rainy,14819,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.42,2
7,Jul,2017,18/7/2017,rainy,14821,A320/M,Chiang Mai,Suvarnabhumi,Central,6.55,6.58,3
7,Jul,2017,19/7/2017,rainy,14826,A320/M,Chiang Mai,Bangkok,Central,8.25,8.38,13
7,Jul,2017,19/7/2017,rainy,14827,B738/M,Chiang Mai,Bangkok,Central,8.4,8.46,6
7,Jul,2017,19/7/2017,rainy,14831,B739/M,Chiang Mai,Bangkok,Central,9.45,9.52,7
7,Jul,2017,19/7/2017,rainy,14832,B773/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.44,39
7,Jul,2017,19/7/2017,rainy,14833,A320/M,Chiang Mai,Suvarnabhumi,Central,10.1,10.11,1
7,Jul,2017,19/7/2017,rainy,14834,A320/M,Chiang Mai,Bangkok,Central,10.15,10.35,20
7,Jul,2017,19/7/2017,rainy,14835,A320/M,Chiang Mai,Suvarnabhumi,Central,10.4,10.54,14
7,Jul,2017,19/7/2017,rainy,14836,B738/M,Chiang Mai,Bangkok,Central,10.45,10.49,4
7,Jul,2017,19/7/2017,rainy,14837,B738/M,Chiang Mai,Bangkok,Central,10.55,11.02,7
7,Jul,2017,19/7/2017,rainy,14838,A320/M,Chiang Mai,Bangkok,Central,11.15,11.18,3
7,Jul,2017,19/7/2017,rainy,14840,A320/M,Chiang Mai,Suvarnabhumi,Central,11.4,11.5,10
7,Jul,2017,19/7/2017,rainy,14841,A320/M,Chiang Mai,Suvarnabhumi,Central,12,12.12,12
7,Jul,2017,19/7/2017,rainy,14844,A320/M,Chiang Mai,Suvarnabhumi,Central,12.55,13.11,16
7,Jul,2017,19/7/2017,rainy,14846,A320/M,Chiang Mai,Bangkok,Central,13.35,13.44,9
7,Jul,2017,19/7/2017,rainy,14847,B739/M,Chiang Mai,Bangkok,Central,14,14.01,1
7,Jul,2017,19/7/2017,rainy,14850,B738/M,Chiang Mai,Bangkok,Central,14.25,14.36,11
7,Jul,2017,19/7/2017,rainy,14851,A320/M,Chiang Mai,Bangkok,Central,14.35,15.02,27
7,Jul,2017,19/7/2017,rainy,14853,B738/M,Chiang Mai,Bangkok,Central,15,15.09,9
